CURRENT_LAND_VALUE_2024,CURRENT_LAND_VALUE_2023,CURRENT_LAND_VALUE_2022,CURRENT_LAND_VALUE_2021,CURRENT_LAND_VALUE_2020,CURRENT_IMPROVEMENT_VALUE_2024,CURRENT_IMPROVEMENT_VALUE_2023,CURRENT_IMPROVEMENT_VALUE_2022,CURRENT_IMPROVEMENT_VALUE_2021,CURRENT_IMPROVEMENT_VALUE_2020,LATITUDE,LONGITUDE,Count_Per_Year_2020,Count_Per_Year_2021,Count_Per_Year_2022,Count_Per_Year_2023,Count_Per_Year_2024,MIN_DISTANCE_LIBRARY_METERS,CLOSEST_HOMELESS_SHELTER,CLOSEST_SCHOOL_METERS,COMMUNITY_CENTRE_DISTANCE_METERS,CLOSEST_DOG_PARK_METERS,YEAR_BUILT,BIG_IMPROVEMENT_YEAR
29707000.0,29707000.0,34277000.0,34277000.0,38086000.0,61973000.0,69729000.0,63730000.0,53072000.0,51608000.0,49.2818126,-123.1352793,1,1,1,1,1,901.2470792763228,597.0080327771011,"{421.7188216783094, Public School}",901.2470792763228,373.5643637205087,1970.0,1970.0
16537000.0,16537000.0,16537000.0,17549000.0,18900000.0,5301900.0,7039800.0,5844000.0,3755000.0,2901000.0,49.26086,-123.144537,2,2,2,2,2,552.1401547765577,2408.49365749009,"{286.3524870965623, Independent School}",1137.7428279882288,1616.6411093896563,1971.0,1971.0
19453000.0,18714000.0,17443000.0,14523000.0,13184000.0,2465500.0,2392200.0,2403100.0,2147600.0,2005300.0,49.262782,-123.041886,10,10,10,10,10,1157.2547549784438,2003.857798336644,"{467.74427289660645, Public School}",715.9156597533782,674.7576343938542,2010.0,2011.0
2099000.0,2019000.0,1879000.0,1558000.0,1415000.0,790000.0,767000.0,764000.0,666000.0,667000.0,49.262603,-123.047226,1,1,1,1,1,1175.2461089347878,1662.718627998679,"{359.9966138364277, Public School}",1103.1937325475526,1006.459164933444,2012.0,2012.0
111550001.0,109198001.0,97511001.0,88764001.0,80759001.0,41598001.0,40697501.0,41820001.0,38080801.0,37780801.0,49.23604,-123.02919,244,244,244,244,244,973.7832479123308,4660.652773238581,"{229.32405892034683, Public School}",1463.798847308174,1607.1620295092446,2005.0,2005.0
5603000.0,4690000.0,4190000.0,5359000.0,5236000.0,0.0,0.0,0.0,0.0,0.0,49.2821903,-123.0704183,1,1,1,1,1,772.7788849489015,1363.2063451736726,"{447.09929238734514, Public School}",772.7788849489015,1140.9859081812633,1952.0,1970.0
44876000.0,42200603.0,41029000.0,36252000.0,33566000.0,5681800.0,4859300.0,4560100.0,3932500.0,3934400.0,49.264023,-123.058597,24,24,24,24,25,1695.248497533047,899.5106096740498,"{280.38384326180653, Public School}",1091.677651018606,768.487893188737,2005.0,2006.0
4220100.0,4221000.0,4221000.0,3919000.0,4221000.0,3645800.0,4317000.0,4186000.0,3841000.0,3208000.0,49.262119,-123.131366,1,1,1,1,1,460.6323541950631,1477.1817340461196,"{454.26531177524373, Public School}",831.8648620283186,753.857663800183,1959.0,1960.0
4163000.0,4164000.0,4163000.0,3167000.0,3168000.0,737000.0,542900.0,439200.0,1129000.0,1161000.0,49.226555,-123.101595,2,2,2,2,2,883.1535041010754,3990.957340836642,"{423.1462337847804, Independent School}",412.7914655954769,501.0893063264299,1985.0,1985.0
19291000.0,18500590.0,17097000.0,15367000.0,13459000.0,4378000.0,4304900.0,4302900.0,3753200.0,3553200.0,49.250513,-123.073243,14,14,14,14,14,216.74481666153463,2102.078512486401,"{320.72856560460013, StrongStart BC}",774.0527638956885,333.6514728910892,2019.0,2019.0
32433000.0,32123000.0,31583000.0,27664000.0,24935000.0,5278900.0,5387700.0,5087200.0,5001600.0,4898300.0,49.259424,-123.159952,10,10,10,10,10,864.3817758569065,3233.7796325564955,"{408.95363821429584, Independent School}",297.75180617231103,1431.5161859334794,2015.0,2016.0
13960000.0,13258000.0,12994000.0,11653000.0,7009000.0,6460400.0,6544300.0,6554100.0,6348400.0,1275500.0,49.249457,-123.132638,4,4,4,4,4,1537.5618737866257,2414.1907569299688,"{350.66441419527945, Independent School}",907.6290642347996,1295.7575304789434,2019.0,2020.0
1155000.0,1155000.0,1155000.0,1072000.0,1192000.0,53400.0,58500.0,61400.0,58400.0,61400.0,49.2618041,-123.136026,1,1,1,1,1,167.01891920090202,1807.519053468652,"{349.4050083205092, Public School}",857.3247283184062,1030.032263759459,1925.0,1970.0
58369000.0,58301000.0,56042000.0,52251000.0,41861000.0,7637300.0,7441400.0,5440900.0,4586200.0,4688500.0,49.274376,-123.147694,49,51,51,51,51,1471.30950926248,1554.091521558883,"{265.7934115196817, Public School}",1137.2029419382782,399.5033600880465,2021.0,2021.0
101767000.0,115520000.0,115520000.0,110019000.0,126521000.0,133685000.0,146028000.0,110434000.0,101112000.0,96063000.0,49.283738,-123.142238,1,1,1,1,1,817.1095704454648,1145.1577510792422,"{465.13660033968176, Public School}",817.1095704454648,774.9358160836991,1965.0,1965.0
1163000.0,1150000.0,1016000.0,896000.0,871000.0,267000.0,277000.0,288000.0,263000.0,264000.0,49.210959,-123.134387,1,1,1,1,1,412.447240230593,6076.952401215986,"{180.53015192392786, Public School}",636.6268227728085,1306.110498182555,1999.0,1999.0
47954000.0,44553000.0,42179000.0,42612000.0,42972000.0,7993000.0,7141000.0,7777000.0,7407000.0,7374000.0,49.258992,-123.14128,26,26,26,26,26,510.0480819643929,2274.472209236829,"{484.69460970596737, Public School}",1272.1798670406436,1522.4269380074088,2006.0,2006.0
22149000.0,21333000.0,20340000.0,20102000.0,18703000.0,2224000.0,2290500.0,2306100.0,2142800.0,1943800.0,49.277569,-123.091301,14,14,14,14,14,248.4958910439383,478.984626359012,"{249.6824716659029, Public School}",248.4958910439383,415.70705452170887,1994.0,2000.0
5491000.0,5801000.0,5801000.0,5336000.0,6147000.0,2395700.0,2687000.0,2419400.0,2727000.0,2406000.0,49.205927,-123.1276462,2,2,2,2,2,1026.054548157536,6469.029451065229,"{672.7052125647178, Independent School}",953.3346103302048,1774.9122010240455,1963.0,1963.0
22588000.0,22277000.0,21136000.0,18157000.0,16922000.0,2690900.0,2704900.0,2842000.0,4839700.0,4780400.0,49.278466,-123.090274,16,16,16,16,16,172.95228413956625,382.2036451817597,"{173.19748021989574, Public School}",172.95228413956625,426.7900543779627,2001.0,2001.0
8468000.0,8151611.0,7133000.0,7338000.0,6597000.0,908000.0,1020000.0,914000.0,941000.0,994000.0,49.269516,-123.157451,5,5,5,5,5,976.2053677568184,2423.878095595225,"{363.48043315641, Independent School}",846.7280209250565,1153.6984256966462,1980.0,1980.0
99177001.0,100656367.0,95314001.0,92406001.0,90217001.0,36037201.0,36606201.0,36555001.0,35368901.0,35198401.0,49.2768399,-123.1240231,183,183,183,183,183,688.839167286825,408.8495981625483,"{478.4622507934486, Independent School}",134.4631578127769,37.86506087338255,2005.0,2005.0
10938000.0,10354000.0,9203000.0,7909000.0,6984000.0,1796600.0,1886400.0,1851300.0,1684700.0,1727700.0,49.214249,-123.059399,5,5,5,5,5,814.9904140290404,6178.644177531499,"{131.01417523812043, Public School}",1823.4663555878349,451.8273419109519,2008.0,2008.0
13275000.0,11004060.0,9701000.0,7736000.0,7981000.0,252900.0,256200.0,258100.0,368600.0,294300.0,49.251711,-123.056591,6,6,6,6,6,989.4143232645002,2152.346045715857,"{286.64944549540826, Public School}",759.8410213518794,763.6503830332065,1992.0,1992.0
3777000.0,3714000.0,2934000.0,2521000.0,2309000.0,1990000.0,1956000.0,2144000.0,1859000.0,1856000.0,49.232764,-123.034405,7,7,7,7,7,707.1150965353147,4757.282404981382,"{291.7151656541224, Public School}",939.4094421986606,1085.6874836281197,1999.0,1999.0
18545000.0,18545000.0,21398000.0,21398000.0,23776000.0,20422000.0,23261000.0,19698000.0,17828000.0,15119000.0,49.2860225,-123.1288715,1,1,1,1,1,678.7889886613679,495.7629814291233,"{332.86395623659996, Public School}",512.0776814636889,351.6961218198352,1964.0,1964.0
26489000.0,25995000.0,24273000.0,21640000.0,18645000.0,2783300.0,2803200.0,2833300.0,2267200.0,3450400.0,49.225511,-123.091737,13,13,13,13,13,455.6664966391826,4221.410412890762,"{353.9887242427198, Independent School}",706.0954747214184,479.255724121583,2009.0,2009.0
18866000.0,17835346.0,17707000.0,16038000.0,15380000.0,2649700.0,2783300.0,2335100.0,1896400.0,1868800.0,49.270163,-123.16611,7,7,7,7,7,635.8632356953859,2969.233983955816,"{269.2961974127547, Independent School}",996.9959562088496,1561.8274324771642,1924.0,2000.0
9890000.0,9968000.0,9336000.0,8138000.0,7718000.0,233500.0,268100.0,351900.0,312300.0,344100.0,49.246159,-123.12758,4,4,4,4,4,1452.4741556022864,2391.963123088002,"{167.27913331577776, Independent School}",877.2856465024404,864.65314911081,1950.0,1988.0
46075000.0,44573000.0,45132000.0,38504000.0,35584000.0,6963900.0,7000300.0,6598700.0,6221300.0,6305500.0,49.240411,-123.196267,16,16,16,16,16,992.9009443893632,6606.132022479724,"{276.6529248790658, Public School}",636.4605247534106,964.309591531824,2016.0,2016.0
14672000.0,14208000.0,13273000.0,11332000.0,10584000.0,842000.0,854200.0,864900.0,816200.0,829000.0,49.277433,-123.065963,5,5,5,5,5,603.9637701689915,860.5530554612873,"{90.32781238898254, Independent School}",603.9637701689915,1267.16498204299,1946.0,1975.0
14955000.0,14279000.0,12505000.0,11930000.0,11119000.0,11344000.0,10828000.0,10654000.0,10141000.0,10118000.0,49.2360686,-123.0259964,47,47,47,47,47,1205.577291894016,4799.555540608377,"{459.6657368496772, Public School}",1647.6646266671164,1787.8786945740917,1998.0,1998.0
88043000.0,85227602.0,73888000.0,62190000.0,57116000.0,5814600.0,6010600.0,6222500.0,5432300.0,5786400.0,49.213699,-123.03502,42,42,42,42,42,708.6846128754978,6659.759750434236,"{327.4384060118039, Public School}",225.96831648254604,362.4962593716312,1978.0,1998.0
18545000.0,18545000.0,21398000.0,21398000.0,23776000.0,29545000.0,36063000.0,32430000.0,24610000.0,22164000.0,49.2934305,-123.1360441,1,1,1,1,1,392.5951747910653,1463.2817748651453,"{402.06165420679343, Public School}",392.5951747910653,210.1204824369564,1969.0,1969.0
63379000.0,66715614.0,62089000.0,59107000.0,57792000.0,19761000.0,20820000.0,20834000.0,20896000.0,20804000.0,49.261347,-123.070586,75,75,75,75,75,1404.1240723413746,888.3031694525242,"{393.27158968665367, StrongStart BC}",767.0403246645396,742.6330491308979,1997.0,1997.0
1498000.0,1456000.0,1367000.0,1140000.0,1026000.0,165000.0,170000.0,172000.0,148000.0,152000.0,49.242649,-123.052074,1,1,1,1,1,993.6317246081146,3210.854673521312,"{139.7218487663521, Public School}",1268.6434667477256,1210.8953250128995,1986.0,1986.0
4118000.0,3810000.0,3791000.0,3143000.0,2920000.0,164800.0,170600.0,177600.0,156200.0,159900.0,49.248234,-123.166787,2,2,2,2,2,1388.0061308880615,4461.095261292504,"{267.99733104937604, Public School}",1616.4079841139103,718.051558713237,1974.0,1974.0
17596000.0,18053000.0,17646000.0,16103000.0,16118000.0,1601000.0,1671100.0,1460400.0,1444300.0,1427400.0,49.260059,-123.096352,2,2,2,2,2,548.0485822394899,735.0776707464229,"{191.1776511223526, StrongStart BC}",548.0485822394899,1630.5075090292055,2006.0,2006.0
2061000.0,1984000.0,1831000.0,1594000.0,1439000.0,32300.0,32100.0,32100.0,27700.0,27200.0,49.223426,-123.078878,1,1,1,1,1,963.5325558697398,4749.57529787221,"{307.636489682495, Public School}",1578.6033865240606,959.7586120485796,1955.0,1955.0
32097000.0,24700000.0,24698000.0,22493000.0,24977000.0,141000.0,134000.0,120000.0,118000.0,115000.0,49.268941,-123.143044,1,1,1,1,1,779.2687666927974,1618.18765618557,"{587.188220999616, Public School}",658.1737122186813,939.8816926227196,2003.0,2004.0
14724000.0,14853000.0,15750000.0,15279000.0,14902000.0,6676900.0,6333400.0,6359000.0,6658800.0,6450900.0,49.2856168,-123.1305277,13,13,13,13,13,624.6358464117773,512.3037448190067,"{285.6154828752807, Public School}",610.2249995577237,286.5521384864434,1980.0,1980.0
9374000.0,9416000.0,9436000.0,8012000.0,7804000.0,1533800.0,1576500.0,1589500.0,1491700.0,1492700.0,49.227242,-123.159962,5,5,5,5,5,694.3305063861789,5536.559980677351,"{628.8717109905527, Public School}",694.3305063861789,1975.1310730132104,2017.0,2018.0
7960000.0,7740000.0,7488000.0,6679000.0,6399000.0,2840000.0,2885000.0,2879000.0,2416000.0,2458000.0,49.224516,-123.128389,3,3,3,3,3,1219.9501562744138,4512.441994245359,"{433.92139618544854, Public School}",1115.599965706548,1545.8994062114768,2012.0,2012.0
20531000.0,19756000.0,19004000.0,17254000.0,16942000.0,4694000.0,4799000.0,4726200.0,3114100.0,3130300.0,49.2568783,-123.1413863,5,5,5,5,5,723.7677212022519,2382.0050213454506,"{591.826938840598, Public School}",1476.9639716084828,1599.3704689081644,2007.0,2008.0
16944000.0,17136492.0,14841000.0,14049000.0,13644000.0,2089800.0,2200000.0,1853800.0,1850600.0,1830700.0,49.274554,-123.119362,7,7,7,7,7,633.958897815835,482.24361267103376,"{342.86533611968713, Public School}",219.57578424768283,425.2208965353431,1998.0,1998.0
14844000.0,14700000.0,14368000.0,12660000.0,11010000.0,1997200.0,2037800.0,2016300.0,1911700.0,1929700.0,49.262372,-123.181123,6,6,6,6,6,937.890869664382,4315.17860706271,"{465.92691654314433, Public School}",1525.8481559178724,1162.5463419512494,2008.0,2008.0
1960000.0,1872000.0,1814000.0,1502000.0,1356000.0,307000.0,313000.0,317000.0,266000.0,274000.0,49.256367,-123.0918085,1,1,1,1,1,1071.890598481246,1216.86434506,"{433.3137760919403, StrongStart BC}",1071.890598481246,1627.262177778441,1972.0,2000.0
5613000.0,5352000.0,4926000.0,4089000.0,3750000.0,718000.0,702700.0,714700.0,625100.0,629700.0,49.226001,-123.025965,3,3,3,3,3,1287.4726307006208,5717.438935625225,"{330.9479170859912, Public School}",1347.7194921828566,692.2408211816265,2015.0,2015.0
19983000.0,19228000.0,17897000.0,14888000.0,13524000.0,2288600.0,2264300.0,2207000.0,2093100.0,2010600.0,49.267405,-123.04203,12,12,12,12,12,1608.1227382403945,1855.95664274375,"{249.3294320493192, Public School}",835.5681550889713,516.5251514069056,2019.0,2019.0
1758000.0,1710000.0,1596000.0,1544000.0,1621000.0,496000.0,499000.0,520000.0,527000.0,541000.0,49.265197,-123.133631,1,1,1,1,1,384.9446543056715,1554.3527639666625,"{525.2760028786223, Public School}",468.1192307286708,699.8187172531605,1901.0,1992.0
12178000.0,11594000.0,11514000.0,9832000.0,9038000.0,2817200.0,2691400.0,2763400.0,2617700.0,2619400.0,49.25456,-123.185101,6,6,6,6,6,952.5187713385482,5001.607713091919,"{565.5698387769536, Public School}",1328.110292481855,673.1845853539339,2016.0,2016.0
61791000.0,61117268.0,55678000.0,48715000.0,48286000.0,12091700.0,11963900.0,14311000.0,12519100.0,12793400.0,49.256977,-123.122901,84,84,84,84,84,1253.634049198738,1341.4645991557056,"{296.29359825175294, Independent School}",467.9962956368428,1142.5609303303677,1992.0,1992.0
7454000.0,7874000.0,7874000.0,8210000.0,9434000.0,2047000.0,3774000.0,2499000.0,1476000.0,999000.0,49.206269,-123.126125,1,1,1,1,1,1107.681853474213,6405.893525262994,"{556.7222642969067, Independent School}",920.6807921097428,1879.818187145888,1967.0,1967.0
22722000.0,20831738.0,19768000.0,16744000.0,14495000.0,6774900.0,6353800.0,5498200.0,4904400.0,4101600.0,49.251468,-123.036805,13,14,14,14,14,461.4266215705492,3007.777822579618,"{344.5427441458297, Public School}",461.4266215705492,506.1869401403244,2018.0,2018.0
15323000.0,15458000.0,15228000.0,13680000.0,11943000.0,1651000.0,1741000.0,1850000.0,1730000.0,1710000.0,49.2675398,-123.1684125,8,8,8,8,8,316.4601236879481,3235.463112940439,"{238.78125885330329, Public School}",854.220973977175,1784.7674322627977,1911.0,1995.0
5389000.0,5273000.0,4805000.0,4075000.0,3842000.0,507200.0,511000.0,494000.0,444700.0,434900.0,49.256928,-123.093697,3,3,3,3,3,945.8629510102808,1068.2110615169563,"{348.1910418806798, StrongStart BC}",945.8629510102808,1774.5280142245929,1993.0,1993.0
9492000.0,8689200.0,7978000.0,6938000.0,6109000.0,2420000.0,1941700.0,1539200.0,1441800.0,1452800.0,49.215297,-123.061876,5,5,5,5,5,610.6165564365923,6041.751372635721,"{218.37646215023, Public School}",1849.8787678016768,659.9327204592378,2006.0,2006.0
71142000.0,72190000.0,70456000.0,69946000.0,72413000.0,38348000.0,38634000.0,38106000.0,37863000.0,37138000.0,49.288342,-123.12289,103,103,103,103,103,973.6074836935026,766.7509434696684,"{743.5587812415779, Independent School}",300.566069467438,806.8867380063139,2008.0,2008.0
24593000.0,23262000.0,21990000.0,19164000.0,16179000.0,2952300.0,2913400.0,2820800.0,2504000.0,2129600.0,49.23812,-123.079017,16,16,16,16,16,1250.3831264487962,3323.8878446873523,"{443.9286081051385, Public School}",258.80979732417194,911.5444228590792,2019.0,2019.0
3922000.0,3742000.0,3684000.0,3328000.0,3318000.0,113000.0,122000.0,123000.0,119000.0,122000.0,49.224331,-123.145063,1,1,1,1,1,1317.7858311135583,5095.079337640887,"{664.5139712687172, Public School}",1317.7858311135583,1866.2996260427085,1929.0,1964.0
2035000.0,1918000.0,1801000.0,1510000.0,1367000.0,543000.0,510000.0,475000.0,350000.0,302000.0,49.2510064,-123.0520926,1,1,1,1,1,677.9005194115327,2360.003805090194,"{133.2780688578294, Public School}",677.9005194115327,619.3876197842885,1975.0,2015.0
52952000.0,50211000.0,48681000.0,42730000.0,35692000.0,12819200.0,12548900.0,12055800.0,10093400.0,10075000.0,49.243695,-123.090482,25,25,25,25,25,1255.2757455916137,2354.425095367263,"{446.2776296963443, Public School}",1231.5276254296798,1160.0523289177902,2014.0,2015.0
41958000.0,39694800.0,37800000.0,33163000.0,33067000.0,6668900.0,5940600.0,4451500.0,4168800.0,4215700.0,49.232,-123.045512,15,15,15,15,16,512.6504167781701,4486.808118107708,"{203.98906327933486, Independent School}",517.8315639779261,548.7902683103928,1993.0,2000.0
53792000.0,52722000.0,47458000.0,44728000.0,45401000.0,14181000.0,13896000.0,13666000.0,12900000.0,12820000.0,49.242246,-123.149541,60,60,60,60,60,1145.8418026496793,3845.608934275682,"{575.1505492645681, Public School}",1145.8418026496793,163.81766107648988,2005.0,2005.0
34378000.0,34378000.0,36596000.0,34932000.0,37150000.0,24740000.0,30201000.0,26879000.0,19109000.0,18497000.0,49.280886,-123.107155,1,1,1,1,1,512.3092131576508,108.8726416080016,"{254.0258608734696, Public School}",512.3092131576508,347.86473611380075,2000.0,2000.0
33360000.0,31570400.0,31541000.0,27126000.0,23219000.0,8988400.0,7726500.0,5496900.0,4971500.0,3342600.0,49.21684,-123.142833,15,15,15,15,15,745.0770447113007,5727.14069500278,"{185.61051704873347, Independent School}",1143.6905620880184,1167.7947728857082,2020.0,2020.0
13936000.0,13936000.0,12774000.0,12774000.0,15097000.0,4059000.0,5029000.0,5886000.0,5510000.0,5124000.0,49.268798,-123.0764,1,1,1,1,1,779.5165411333721,428.5036577664583,"{324.95447164507465, Public School}",779.5165411333721,979.6061520811546,1987.0,1990.0
28076000.0,26256000.0,24121000.0,21002000.0,18996000.0,3998600.0,3949100.0,3839100.0,3447100.0,3514700.0,49.2250991,-123.0760078,16,16,16,16,16,893.2728850040319,4673.611745288472,"{83.02080892018091, Public School}",1490.5703051706091,682.2366142804586,2013.0,2013.0
16433000.0,16301000.0,16066000.0,15089000.0,15416000.0,2228300.0,2916200.0,3683000.0,3127100.0,3145000.0,49.271817,-123.160011,15,15,15,15,15,1011.7991616746358,2490.3620142434343,"{286.6415666613243, Independent School}",1080.501926348196,1095.538140748124,1980.0,1980.0
31854000.0,31624229.0,30452000.0,27603000.0,21004000.0,2326700.0,2406100.0,2877400.0,2509100.0,1718000.0,49.258232,-123.1508,18,18,18,18,18,1089.492186180682,2900.3333233582835,"{193.7948128245975, Independent School}",800.2897115280693,1697.8124604771872,2019.0,2019.0
33719000.0,33719000.0,50189000.0,50189000.0,59527000.0,55900.0,53900.0,86500.0,84600.0,82800.0,49.278399,-123.132345,3,3,3,3,3,1223.282433199858,354.10798270648627,"{181.13378119903317, Independent School}",643.1678962512499,374.01932175788943,1965.0,1965.0
31220000.0,30362000.0,31027000.0,26391000.0,23959000.0,8118300.0,8218600.0,8095400.0,7637000.0,6515800.0,49.252113,-123.171706,12,12,12,12,12,1216.1851497271227,4412.150808382704,"{515.3559668539369, Public School}",1393.7954702532584,345.74891635372194,2019.0,2019.0
114402001.0,113835350.0,124321001.0,135346001.0,176004001.0,11150601.0,17394201.0,16498201.0,12696701.0,11197001.0,49.280492,-123.102745,5,5,5,5,5,203.42679797895948,211.1444745229798,"{347.53191130966627, Public School}",203.42679797895948,294.11125034140866,1984.0,1984.0
26526000.0,25212000.0,25807000.0,23460000.0,21917000.0,5755100.0,5850400.0,5878400.0,5607000.0,5634000.0,49.254459,-123.155248,8,8,8,8,8,1499.909110553796,3405.001393495519,"{338.84269934595494, Independent School}",919.7158457005183,1376.9865355251677,2010.0,2011.0
27333000.0,26734000.0,27248000.0,23308000.0,22454000.0,7636000.0,7969000.0,7821000.0,7347000.0,7376000.0,49.238943,-123.061649,7,7,7,7,7,1416.2286731178035,3440.730833446792,"{391.2847205127434, Public School}",1006.7919246008112,507.055968819065,2013.0,2013.0
77224000.0,77113230.0,69297000.0,65681000.0,60831000.0,34817000.0,34891000.0,33773000.0,32298000.0,32287000.0,49.258988,-123.140992,20,20,20,20,20,499.8102102297452,2255.38246555805,"{482.3895214892258, Public School}",1264.052585324344,1506.0219707025576,2000.0,2000.0
20210000.0,19661000.0,17340000.0,15688000.0,14867000.0,6319000.0,6146000.0,6301000.0,5708000.0,5705000.0,49.263922,-123.177795,34,34,34,34,34,665.6030148078868,4022.581071148503,"{435.6758270124245, Public School}",1299.9145214118903,1288.0912332342732,2005.0,2005.0
9527000.0,9173000.0,8460000.0,7318000.0,6635000.0,2344000.0,2289500.0,2230900.0,1923200.0,1945900.0,49.219598,-123.079227,5,5,5,5,5,895.3607423347687,5130.772027697301,"{537.3035022851714, Public School}",1595.067962341281,1317.8450176728763,2015.0,2015.0
37188000.0,37778000.0,36230000.0,35229000.0,34641000.0,6153000.0,6146000.0,6313000.0,6318000.0,6488000.0,49.252592,-123.134584,5,5,5,5,5,1166.9102605554583,2264.36631210374,"{589.7884482993858, Independent School}",964.755991952704,1421.5769877296218,1992.0,2000.0
3398000.0,3238000.0,2983000.0,2507000.0,2310000.0,426300.0,421400.0,434600.0,392800.0,400800.0,49.2579129,-123.0283287,2,2,2,2,2,1228.6360362091402,3122.787688103,"{356.32004500537835, Independent School}",689.056947669001,255.40724433059376,1991.0,1991.0
62146000.0,62116675.0,62116000.0,62116000.0,68868000.0,235000.0,218000.0,219000.0,214000.0,209000.0,49.248054,-123.166783,1,1,1,1,1,1384.8529215641795,4470.187962402511,"{284.2320468740393, Public School}",1635.42483476273,707.5601823079451,1963.0,1973.0
41871000.0,39843000.0,37693000.0,33261000.0,33170000.0,8519700.0,8653800.0,8394200.0,7874200.0,7837700.0,49.233943,-123.1755,16,16,16,16,16,1338.5361236826682,5866.887270646298,"{128.1882870633608, Independent School}",1338.5361236826682,1197.0939288668196,2012.0,2012.0
15424000.0,15101000.0,14562000.0,11854000.0,11255000.0,1720100.0,1695400.0,1725100.0,1556200.0,1577200.0,49.271984,-123.061749,8,8,8,8,8,962.3109846000503,476.8222606413325,"{158.84083525146679, Public School}",962.3109846000503,1608.2995914911803,2001.0,2001.0
2320000.0,2239000.0,2018000.0,1724000.0,1544000.0,42800.0,42400.0,42900.0,37200.0,36600.0,49.221763,-123.044476,1,1,1,1,1,429.0992678102388,5588.160153097025,"{393.9893309699813, Public School}",626.8309854860901,614.9303925839107,1957.0,1957.0
1842000.0,1709000.0,1604000.0,1357000.0,1239000.0,368000.0,359000.0,339000.0,311000.0,308000.0,49.256105,-123.046996,1,1,1,1,1,503.82232727748186,2117.556440534006,"{263.28283044895187, Independent School}",503.82232727748186,507.50264725390826,1997.0,1997.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.281617,-123.025704,0,0,0,0,0,1764.178568087078,3297.375576249964,"{167.8890592645602, Public School}",989.44000916462,1272.0507063799253,1950.0,1960.0
54841000.0,51158000.0,51143000.0,50408000.0,49041000.0,11906900.0,12178900.0,12285400.0,10795100.0,11037200.0,49.230463,-123.134666,12,12,12,12,12,1292.3829361780458,4115.184174464578,"{149.26380457147482, Public School}",1657.1280220464173,1040.8178877276955,2016.0,2017.0
14813000.0,14434156.0,12646000.0,11100000.0,9969000.0,2578800.0,1599900.0,1651300.0,1412100.0,1436000.0,49.2907671,-123.025199,7,7,7,7,7,2107.039796810707,3848.976060064152,"{935.8329881713834, Public School}",1499.941740075421,841.2799440366576,1996.0,1996.0
24240000.0,23853000.0,22853000.0,20345000.0,18074000.0,2812000.0,2800800.0,2868900.0,2584100.0,2610100.0,49.265041,-123.183356,14,14,14,14,14,1064.141638622239,4341.981371230782,"{177.07208239252677, Public School}",1708.3409094531007,1495.242581433073,2018.0,2018.0
7998000.0,7621000.0,7473000.0,5946000.0,5830000.0,1590900.0,1613400.0,1585000.0,1496100.0,1501800.0,49.2344969,-123.1673833,3,3,3,3,3,760.4428152799591,5377.778532323437,"{478.69149028446503, Public School}",760.4428152799591,1264.8994228669187,2009.0,2009.0
32400000.0,31836596.0,27452000.0,26242000.0,26387000.0,2758900.0,2730700.0,2882500.0,2760300.0,2831400.0,49.265264,-123.089779,47,47,47,47,47,763.7277966832058,987.0585438458678,"{338.5707443878823, StrongStart BC}",763.7277966832058,1164.099388735205,1974.0,1974.0
18545000.0,18545000.0,21398000.0,21398000.0,23776000.0,21751000.0,24695000.0,21108000.0,19164000.0,16451000.0,49.2913151,-123.1392402,1,1,1,1,1,276.81236393500046,1402.459764401767,"{261.8684123667913, Public School}",276.81236393500046,437.59347797500266,1968.0,1968.0
9267000.0,9067000.0,8464000.0,5247000.0,5924000.0,1460900.0,1450500.0,1447100.0,234000.0,286400.0,49.252058,-123.058813,5,5,5,5,5,1148.3436888648112,2062.371160534823,"{444.0458248413952, Public School}",604.5678671809405,655.4244433893767,2020.0,2020.0
15420000.0,16049000.0,15217000.0,12882000.0,12523000.0,3244300.0,3282800.0,3272200.0,3029200.0,3038400.0,49.242123,-123.139265,4,4,4,4,4,1631.2858673274034,3306.216371888212,"{734.4081414471582, Independent School}",1631.2858673274034,621.8517592912725,2010.0,2011.0
35914000.0,34744000.0,35324000.0,30181000.0,28474000.0,13310000.0,13112000.0,12740000.0,11967000.0,11356000.0,49.239395,-123.187891,10,10,10,10,10,753.0388929486775,6242.395854890822,"{733.9369975666268, Public School}",379.78173137616,908.6943280175874,2018.0,2018.0
2373000.0,2289000.0,2063000.0,1615000.0,1447000.0,348000.0,335000.0,343000.0,314000.0,322000.0,49.223128,-123.04678,1,1,1,1,1,654.9642101901856,5394.740625931996,"{307.59456492638793, Public School}",505.4911498489321,443.6531593287583,1953.0,1961.0
30302000.0,29039000.0,20944000.0,19119000.0,20083000.0,5201000.0,5049000.0,13165000.0,1967000.0,1306000.0,49.214266,-123.130029,9,9,9,17,17,842.2494158085063,5626.025591347394,"{531.126701779458, Public School}",185.53013240904536,1724.6532961531443,2010.0,2010.0
11675000.0,11675000.0,10702000.0,10702000.0,12648000.0,4528000.0,5165000.0,5756000.0,5198000.0,4764000.0,49.2794095,-123.0688202,1,1,1,1,1,556.7199535249816,1079.6082383242683,"{334.0615819005147, Public School}",556.7199535249816,1107.659705856059,1978.0,1978.0
